(0,-8.98,-9,0.02)
(0.02,-8.96,-8.9996,0.04)
(0.04,-8.94002,-8.9988,0.06)
(0.06,-8.92006,-8.9976,0.08)
(0.08,-8.90012,-8.996,0.1)
(0.1,-8.88022,-8.99401,0.12)
(0.12,-8.86036,-8.99161,0.14)
(0.14,-8.84056,-8.98882,0.16)
(0.16,-8.82081,-8.98563,0.18)
(0.18,-8.80114,-8.98205,0.2)
(0.2,-8.78154,-8.97808,0.22)
(0.22,-8.76202,-8.97372,0.24)
(0.24,-8.74259,-8.96896,0.26)
(0.26,-8.72326,-8.96382,0.28)
(0.28,-8.70404,-8.95829,0.3)
(0.3,-8.68494,-8.95238,0.32)
(0.32,-8.66595,-8.94609,0.34)
(0.34,-8.6471,-8.93942,0.36)
(0.36,-8.62838,-8.93238,0.38)
(0.38,-8.60981,-8.92496,0.4)
(0.4,-8.59138,-8.91717,0.42)
(0.42,-8.57312,-8.90901,0.44)
(0.44,-8.55503,-8.9005,0.46)
(0.46,-8.53711,-8.89162,0.48)
(0.48,-8.51937,-8.88238,0.5)
(0.5,-8.50181,-8.87279,0.488576)
(0.52,-8.48415,-8.86341,0.477152)
(0.54,-8.46639,-8.85422,0.465729)
(0.56,-8.44852,-8.84524,0.454305)
(0.58,-8.43055,-8.83646,0.442881)
(0.6,-8.41248,-8.82789,0.431457)
(0.62,-8.39431,-8.81953,0.420034)
(0.64,-8.37605,-8.81137,0.40861)
(0.66,-8.35769,-8.80342,0.397186)
(0.68,-8.33925,-8.79569,0.385762)
(0.7,-8.32072,-8.78816,0.374339)
(0.72,-8.30211,-8.78085,0.362915)
(0.74,-8.28341,-8.77375,0.351491)
(0.76,-8.26463,-8.76686,0.340067)
(0.78,-8.24578,-8.76019,0.328644)
(0.8,-8.22685,-8.75374,0.31722)
(0.82,-8.20785,-8.7475,0.305796)
(0.84,-8.18877,-8.74148,0.294372)
(0.86,-8.16963,-8.73567,0.282948)
(0.88,-8.15043,-8.73009,0.271525)
(0.9,-8.13116,-8.72473,0.260101)
(0.92,-8.11183,-8.71958,0.248677)
(0.94,-8.09245,-8.71466,0.237253)
(0.96,-8.07301,-8.70996,0.22583)
(0.98,-8.05352,-8.70548,0.214406)
(1,-8.03398,-8.70123,0.218126)
(1.02,-8.01445,-8.6969,0.221846)
(1.04,-7.99494,-8.6925,0.225565)
(1.06,-7.97545,-8.68803,0.229285)
(1.08,-7.95597,-8.68348,0.233005)
(1.1,-7.93651,-8.67886,0.236725)
(1.12,-7.91707,-8.67417,0.240445)
(1.14,-7.89764,-8.66941,0.244165)
(1.16,-7.87824,-8.66457,0.247885)
(1.18,-7.85885,-8.65967,0.251604)
(1.2,-7.83948,-8.65469,0.255324)
(1.22,-7.82013,-8.64964,0.259044)
(1.24,-7.80079,-8.64451,0.262764)
