(2.33321,3.02007)
(2.32813,3.11994)
(2.2923,3.2133)
(2.19636,3.24149)
(2.1408,3.32464)
(2.04799,3.28739)
(1.95605,3.24808)
(1.88914,3.17376)
(1.83198,3.0917)
(1.74993,3.03454)
(1.65002,3.0304)
(1.57006,2.97034)
(1.50509,2.89432)
(1.41477,2.8514)
(1.4176,2.75144)
(1.45958,2.66068)
(1.44691,2.56148)
(1.41874,2.46553)
(1.38877,2.37013)
(1.33999,2.28284)
(1.28043,2.2025)
(1.25276,2.10641)
(1.23371,2.00824)
(1.21548,1.90992)
(1.21777,1.80994)
(1.16913,1.72258)
(1.15423,1.62369)
(1.09204,1.54538)
(1.11584,1.44826)
(1.1508,1.35457)
(1.2091,1.27332)
(1.22619,1.17479)
(1.23588,1.07526)
(1.14467,1.03426)
(1.05717,0.985847)
(0.988964,0.912719)
(0.975726,0.813599)
(0.891544,0.759623)
(0.791731,0.765744)
(0.771667,0.667778)
(0.675366,0.640832)
(0.643689,0.545982)
(0.573192,0.475058)
(0.548024,0.378277)
(0.494314,0.293925)
(0.419865,0.227162)
(0.323475,0.200535)
(0.226085,0.177838)
(0.129825,0.150745)
