(0,0,-0.0896016,0.0444022)
(-0.0896016,0.0444022,-0.132513,0.134727)
(0,0,0.0753685,-0.0657235)
(-0.132513,0.134727,-0.205762,0.202805)
(-0.205762,0.202805,-0.238437,0.297316)
(-0.238437,0.297316,-0.304954,0.371985)
(-0.238437,0.297316,-0.158846,0.357858)
(0.0753685,-0.0657235,0.175248,-0.0608111)
(0.175248,-0.0608111,0.219455,-0.150509)
(-0.158846,0.357858,-0.0792546,0.418399)
(-0.304954,0.371985,-0.404231,0.383995)
(-0.0792546,0.418399,0.000336419,0.478941)
(0.000336419,0.478941,0.090959,0.52122)
(0.090959,0.52122,0.187451,0.547473)
(0.187451,0.547473,0.266934,0.608156)
(-0.404231,0.383995,-0.50053,0.357042)
(0.266934,0.608156,0.304535,0.700818)
(0.304535,0.700818,0.360406,0.783755)
(0.360406,0.783755,0.449118,0.829908)
(0.449118,0.829908,0.420639,0.925767)
(-0.50053,0.357042,-0.557889,0.275128)
(-0.557889,0.275128,-0.623006,0.199235)
(0.420639,0.925767,0.503325,0.982007)
(0.503325,0.982007,0.586011,1.03825)
(0.586011,1.03825,0.668698,1.09449)
(0.219455,-0.150509,0.269829,-0.236895)
(-0.623006,0.199235,-0.707443,0.252811)
(-0.707443,0.252811,-0.683151,0.349815)
(0.269829,-0.236895,0.312407,-0.327377)
(-0.707443,0.252811,-0.805282,0.232136)
(0.668698,1.09449,0.665726,1.19444)
(0.665726,1.19444,0.751334,1.24613)
(-0.805282,0.232136,-0.90523,0.228902)
(0.751334,1.24613,0.81268,1.3251)
(0.312407,-0.327377,0.356223,-0.417267)
(-0.90523,0.228902,-0.977188,0.298343)
(-0.977188,0.298343,-1.05244,0.364203)
(-1.05244,0.364203,-1.13395,0.306272)
(0.356223,-0.417267,0.382569,-0.513734)
(-1.13395,0.306272,-1.22388,0.262535)
(0.382569,-0.513734,0.460426,-0.576489)
(0.460426,-0.576489,0.447162,-0.675606)
(0.447162,-0.675606,0.544336,-0.699212)
(-0.683151,0.349815,-0.67371,0.449369)
(0.81268,1.3251,0.899617,1.37452)
(0.899617,1.37452,0.977741,1.43694)
(0.977741,1.43694,1.01297,1.53053)
(1.01297,1.53053,1.0857,1.59916)
(0.668698,1.09449,0.736306,1.02081)
(0.544336,-0.699212,0.643259,-0.713847)
(0.447162,-0.675606,0.4035,-0.76557)
(0.643259,-0.713847,0.693873,-0.800092)
(0.693873,-0.800092,0.785824,-0.839398)
(0.785824,-0.839398,0.790971,-0.939265)
(1.0857,1.59916,1.15853,1.66769)
(-1.22388,0.262535,-1.30702,0.206977)
(1.15853,1.66769,1.23095,1.73664)
(1.23095,1.73664,1.18638,1.82616)
(0.4035,-0.76557,0.341017,-0.843646)
(1.23095,1.73664,1.32556,1.76904)
(1.32556,1.76904,1.40783,1.82588)
(0.790971,-0.939265,0.769159,-1.03686)
(-1.30702,0.206977,-1.38725,0.147285)
(0.769159,-1.03686,0.838985,-1.10844)
(1.40783,1.82588,1.41916,1.92524)
(1.40783,1.82588,1.50056,1.78845)
(1.50056,1.78845,1.59264,1.82745)
