(0,0)
(0.0278504,0.0960435)
(0.12397,0.123629)
(0.167562,0.213627)
(0.260372,0.250861)
(0.296782,0.343997)
(0.376988,0.403722)
(0.450992,0.470978)
(0.529849,0.532473)
(0.572724,0.622815)
(0.645195,0.69172)
(0.740947,0.662881)
(0.635826,0.79128)
(0.698692,0.869048)
(0.740176,0.960038)
(0.840937,0.66429)
(0.825537,1.01213)
(0.911427,1.06334)
(0.924522,0.609396)
(0.979916,1.13621)
(0.919451,1.21586)
(1.07969,1.14294)
(0.95459,1.30948)
(1.0348,1.3692)
(1.0952,1.44889)
(1.18739,1.48764)
(1.25088,1.5649)
(1.34615,1.59529)
(1.39927,1.68001)
(1.48643,1.631)
(1.38484,1.77897)
(1.32863,1.86167)
(1.40031,1.9314)
(1.49479,1.96416)
(1.57854,2.0188)
(1.36062,2.02319)
(0.238491,0.143135)
(1.27985,2.08216)
(1.26038,2.18024)
(1.26434,2.28016)
(1.67753,2.03296)
(1.31778,2.36468)
(1.75379,2.09765)
(1.24448,2.43271)
(1.83811,2.15141)
(1.90586,2.22496)
(1.97728,2.29495)
(2.06404,2.34467)
